,index,rating,comment
170546,170546,1.0,Herrn Dr. Tastan kann man absolut vertrauen. Er ist einer der wenigen Ärzte der die Behandlungsmöglichkeiten nicht Profit sondern nach dem Wohl des Patienten empfiehlt. Er ist in seinem Gebiet ein absoluter Fachmann. Unsere zweijährige Tochter hatte nach einem Sturz eine Platzwunde im Gesicht und musste notfallmässig sofort behandelt werden. Ohne Wartezeit wurde unser Kind sofort behandelt und es musste dank moderner Behandlungsmöglichkeiten noch nicht einmal genäht werden. Keine Narben. Top!
173995,173995,1.0,"Dr Rihawi ist ein sehr kompetenter  Arzt. Ich kam zu ihm , um mir eine 2te Meinung zu holen. Er hat sich besonders viel Zeit genommen,  um mir die Notwendigkeit einer OP zu erklären  wegen  Glaukomanfallsgefahr!<br />
Außerdem besticht er durch einen netten menschlichen und persönlichen Kontakt, was sonst bei  vielen kompetenten Ärzten durchwegs fehlt!"
340962,340962,1.0,"Ich bin super nett behandelt und betreut worden. Ich hatte eine Operation an der Nase und hatte furchtbare Angst vor einer großen Narbe, Herr Dr Prager hat es aber super operiert sodass man nun kaum noch was sieht. Ich bin total zufrieden mit der Praxis!! <br />
<br />
Super moderne und schöne Praxis. Total nette Betreuung der Assistenz während der Operation."
341166,341166,1.0,"Frau Dr. Ziper nimmt sich für Ihre Patienten Zeit und bespricht transparent die Lösungsmöglichkeiten für die Patientenanliegen. Als Kassenpatient muss ich im Gegensatz zu einer Kassenpraxis jegliche Leistungen selbst tragen, fühle mich jedoch wohl bei Frau Dr. Ziper und werde daher auch künftig wiederkommen."
3949,3949,1.0,War geschockt über negative Bewertungen .Hat bestimmt die gleiche Person geschrieben die auf Rufmord aus ist. Bin seit 4 Jahre Patientin und immer gut behandelt wurde.
3837,3837,2.0,"Gerade das Team ist ausgeprochen freundlich, hilfsbereit und zuvorkommend. Das habe ich so bisher noch bei keinem Arzt erlebt. Zudem kann man ganz unkompliziert Termine per E-Mail vereinbaren und auch bei Anfragen per Mail wird innerhalb weniger Stunden geantwortet. Bei meiner letzten Frauenärztin wurde ich immer behandelt wie ein kleines Kind, hier passiert das überhaupt nicht. In der Praxis an sich fühlt man sich auch sehr wohl. Frau Dr. Gärtner ist vielleicht nicht die überschwänglichste, aber sie hat meine Fragen kompetent beantwortet."
22534,22534,1.0,"Ohne große Umschweife, halte dieses HNO Team für das Beste in Münschen. Da passt einfsch alles. Sehr gut auch, das beide Chirurgen sind."
404237,404237,1.0,"Im Rahmen der Vorsorgeuntersuchung wurden durch sehr gründliche Untersuchungen Karzinome in einem sehr frühen Stadium gefunden.<br />
So war eine von Herrn Kreßmann sehr gut und schnell organisierte Operation mit maximalem Erfolg möglich.<br />
Ich habe nunmehr nach 5 Monaten weder Schmerzen noch irgendwelche Einschränkungen."
426270,426270,1.0,"Mir wurde die Praxis empfohlen und ich muss sagen, es war die richtige Wahl. Herr Dr. Reicke ist sehr nett und kompetent. Ich habe mich vom Aufklärungsgespräch bis zur OP sehr gut aufgehoben gefühlt. Das Praxisteam ist auch sehr nett und gut erreichbar für Fragen. <br />
Vielen Dank!"
419739,419739,1.0,"Frau Dr. Schaufler behandelt seit mehreren Jahren meine Mutter im Seniorenheim: sehr zugewandt, kompetent und zuverlässig, auch im Kontakt mit uns als Angehörige."
24149,24149,1.0,"Meine Mutter (75) schwört schon seit Jahren auf ""Ihre"" Frau Dr. Ludmann. Kleine aber nette Praxis, sehr freundlicher Empfang. Ich möchte hier kurz den jüngsten Besuch bei Frau Dr. Ludmann schildern<br />
Heute morgen brachte meine Mutter ihr, nach ihrem 6tägigem Aufenthalt im Krankenhaus,  einen Blumenstrauß zum Dank dafür, das Sie die typischen Symptome einer schweren Entzündung der Kopfarterie (Arteriitis Temporalis) richtig gedeutet hat und Sie direkt ins Krankenhaus schickte. Frau Dr. Ludmann hatte direkt den Ernst der Lage erkannt, und so dazu beigetragen das meine Mutter ihre notwendige Kortison-Therapie erhielt, und es nicht zu schwerwiegenden Folgen, wie z.B. einem irreversiblen Sehverlust., führte. Die Ärzte im Krankenhaus waren sogar erstaunt, das Sie als Hausärztin dies richtig diagnostiziert hat. <br />
Also Hut ab, vor einer so kompetenten Ärztin die auch, wenn sie gerade aus dem Urlaub und mit vollem Wartezimmer, das Richtige tut. Ich schreibe diese Bewertung für meine Mutter, da sie zwar fit aber nicht im Internet aktiv ist."
99929,99929,1.0,"Es ist eine Gemeinschaftspraxis, wo eine Arzthelferin für Telefon und Empfang vorhanden sind, wo es leider zur 10 min Wartezeit am Telefon kommen kann, Frau Dr. Hammer ist eine nette Person und immer sehr um Ihre Patienten bemüht und gibt nicht gleich Harte Medikamente für kinder sondern wartet ab das es besser wird. Wenn ein Kind Fieber hat, wird drei Tage gewartet und dann wird am dritten Tag ein Termin vergeben, wegen den Drei Tages Fieber. (Außer bei Säuglingen). Ich kann euch nur bitten, das wenn ihr 10 min wartet und höfflich bleibt, bekommt ihr am selben Tag auch einen Termin, denn es geht um Kinder  und dann tuen 10 Min nicht weh. Es ist eine Gemeinschaftspraxis"
403982,403982,1.0,Dr. Wilder hat meine müden Augen operiert. Jetzt habe ich wieder wunderbare frische Oberlider und bin froh so einen sympathischen und kompetenten Arzt an meiner Seite zu haben. Ich wurde sehr ehrlich beraten und dass Ergebnis hat mich mehr als erfreut. Dr. Wilder war die ganze Zeit für mich da und hat sich sehr viel Zeit genommen. Durch seine Art hat er mir meine Ängste genommen und mich immer mit in die Behandlung mit einbezogen.
256247,256247,1.0,"Von Anfang an fühlte ich mich bei ihm sehr gut aufgehoben, denn mit seiner kompetenten, netten, freundlichen, verständnisvollen und ruhigen Art war sofort Vertrauen da. Jede noch so peinliche Frage wird ernst genommen und zufriedenstellend beantwortet. Mit seinem Sachverstand unterstützt er auch in schwierigen Situationen und ermöglicht sogar kurzfristige Zusatzuntersuchungen."
86821,86821,1.0,"äußerst Kompetent und super freundlich, wie auch das ganze Team !"
166061,166061,1.0,Sowohl im onkologischen als auch ästhetischen Bereich überragender Arzt!
360350,360350,1.0,"obwohl ich nicht wirklich gerne zum Zahnarzt gehe - hier ist es angenehm, die Behandlung ist sehr gut! Meine Kronen waren letztendlich sogar günstiger als im Kostenvoranschlag und auch sonst wird mir nichts Unnötiges aufgeschwatzt. Ich fühle mich gut behandelt und immer gut beraten! Seitdem ich hier bin gehe ich auch wieder regelmässig zur Kontrolle - und nicht nur wie früher, wenn es weh tut"
165028,165028,1.0,"Durch Zufall bin ichbvor ca. 2 Jahren in der Praxis gelandet und war seither immer zufrieden. Vor allem die Online Terminvergabe finde ich sehr praktisch.<br />
Kann ich wirklich nur empfehlen"
437743,437743,1.0,"Unsere Familie ist seit ein paar Jahren Kunde der Zahnarztpraxis Szikszay. Wir wurden immer überaus freundlich und kompetent behandelt. Nicht nur bei regelmäßigen prof. Zahnreinigungen, sondern auch bei Zahnersatz."
96190,96190,1.0,Nie belehrend oder herablassend. Nie gereizt oder gestresst ist Dr. Schuler eine nette Überraschung im Berliner Ärzte-Dschungel.
199663,199663,1.0,"Ich bin seit mehreren Jahren bei Herrn Wehner in Behandlung (zum Glück meist nur zur Vorsorge) und mag seine fundierte, aber zugleich auch pragmatische Herangehensweise sehr. Nun habe ich ihn soeben meiner Mutter empfohlen, die auf der Suche bach einem neuen  Hsusarzt in Köln ist. Dies dürfte für sich sprechen ..."
125637,125637,1.0,"Als langjähriger Patient schon seit Kindertagen (über 20 Jahre!!!) bin ich immer noch sehr zufrieden mit der Beratung und den Behandlungen von Frau Dr. Koschützki. Fachlich immer auf dem neuesten Stand habe ich in diesem Jahr sogar statt einer örtlichen Betäubung durch Spritzen eine kleine Akupunkturbehandlung angeboten bekommen, die wunderbar gewirkt hat. Neue Keramik-Zahnfüllung ohne schmerzhafte Spritzen zu bekommen. Was will man mehr. Das gesamte Team ist immer sehr freundlich. <br />
Ich empfehle das Zahnarzt-Team Dr. Annette Koschützki in Berlin Hohenschönhausen gern weiter!<br />
<br />
Gruß Marcel"
413899,413899,1.0,Dr. Klingenberg ist sehr freundlich und empfehlenswert. Er nimmt sich sehr viel Zeit für eine gründliche Untersuchung sowie ausführliche Beratung. Er gehört zu den Ärzten die mein vollstes Vertrauen haben. Dank an ihn und das gesamte beteiligte Team der Betaklinik.
314880,314880,1.0,Sehr guter arzt wie auch die tochter und der sohn.
174089,174089,1.0,"Nach meiner Zahnarztodyssee der vergangenen Jahre habe ich  Dr. Etschel über Empfehlung gefunden. Ich habe sehr großen Respekt vor meinen Zahnarztbesuchen. Aber auch wenn ich einmal sage, dass heute auf keinen Fall behandelt werden kann hat Herr Dr. Etschel dafür Verständnis. Das größte Lob kam dann auch von meinem Mann, welcher meinte :' Dass Du lächelnd vom Zahnarzt kommst grenzt an ein Wunder'. Herr Dr. Etschel arbeitet sehr genau und man merkt ihm die Freude am Beruf an. Ich freue mich schon auf die nächsten Besuche und ich bin mir sicher, dass das Ergebnis top sein wird."
258719,258719,1.0,"Seit Sommer bin ich Patientin von Frau Dr. Gashi und begeistert, auf meine älteren Tage eine so tolle Ärztin gefunden zu haben.  Frau Dr. Gashi ist kompetent , gründlich, erklärt genau, was sie tut und was ich zu meiner Gesundung beitragen kann. Sie nimmt sich Zeit + ist - leider selten in heutiger Zeit - richtig menschenfreundlich. Uneingeschränkt zu empfehlen - fünf ***** für Frau Dr. Gashi! Ergänzung 2/2019: Ich halte Fr. Dr. Gashi weiter für die allerbeste Hausärztin. Toll renovierte Praxis!"
195591,195591,1.0,"Ich wechselte vor einigen Jahren zu Fr. Doktor Jodl, da mein vorheriger Hautarzt oft wenig interessiert an den Problemen seiner Kunden wirkte und sich verhältnismäßig zeit nahm. Dieses Gefühl verspürte ich anschließend nie wieder und wurde durch fr. dr. Jodl stets ausführlich und freundlich beraten!"
280159,280159,1.0,"Man bekommt schnell einen Termin und die Ärztin nimmt sich immer genügend Zeit für einen, selbst wenn das Wartezimmer mal voller ist, lässt die Ärztin einen das nicht merken. Sollte die Ärztin selbst einem nicht weiterhelfen können, leitet sie einen an einen kompetenten Spezialisten weiter. Das gesamte Praxisteam ist sehr empathisch und kompetent. Obwohl ich mittlerweile quer durch die Stadt gezogen bin, gehe ich noch immer gerne hier zum Arzt, weil ich bisher keinen kompetenten Ersatz gefunden habe. Auch wenn ich hier in Zukunft wohl kein Patient mehr bin, kann ich diese Ärztin wärmstens weiter empfehlen! Klasse!"
265854,265854,1.0,"Seit mehr als 5 (!) Wochen warte ich auf meine 3. Ich werde immer vertröstet und abgefertigt.<br />
Am Montag hieß es morgen (26,03,2019) sind Ihre Zähne fertig. Was soll ich sagen - es war wieder nichts. Das ist eine furchtbare Leistung."
59523,59523,1.0,Ich war beeindruckt von der schnellen und umfassenden Beratung! Diagnostik und Therapie
316807,316807,1.0,"sehr freundlich, hört gut zu, nimmt sich Zeit und erklärt einem alles genau. Weiß sofort Rat."
13448,13448,1.0,"Tolle Praxis, Sehr freundliche Angestellt-in & Ärztin ! Viel besser als in meiner Umgebung!"
96845,96845,1.0,"Die Zahnärztin, genau so wie Ihre Assistentinen sind sehr freundlich, geduldig und kompetent. Als eine Angstpatientin, kann ich Dr. med. dent. Thormeyer nur weiterempfehlen."
180165,180165,1.0,"Diese Headline ist nicht nur Praxismaxime, Herr Schießl lebt sie. Es werden dem Patienten keine starren Leitlinien übergestülpt, Herr Schießl erarbeitet mit großem Feingefühl eine maßgeschneiderte Therapie, die für den Einzelnen lebbar ist, ohne aber das medizinisch sinnvolle oder notwendige aus den Augen zu verlieren. <br />
Hinzu kommt ein Praxisteam, das einem mit einem Lächeln empfängt und genausu wieder verabschiedet. Der Gesamteindruck der Räumlichkeiten rundet das Gesamtbild positiv ab."
389964,389964,1.0,"Dr. Noll ist ein sehr kompetenter und vertrauensvoller Arzt. Während der Schwangerschaft, aber auch in der Zeit davor und danach habe ich mich stets gut behandelt und beraten gefühlt!"
236317,236317,1.0,"Helle freundliche Praxis, großes Wartezimmer, freundliches Personal und eine fachlich kompetente und sehr herzliche Ärztin. Das Personal und die Ärztin arbeiten sehr gut zusammen. Es folgte eine gründliche Untersuchung. Fühle mich sehr gut behandelt, die einzelnen Schritte wurden gut erklärt. Den Termin bekam ich innerhalb von drei Tagen."
201102,201102,1.0,"Ich war mit meinem ersten Termin bei Herrn Dr. Mayelzadeh wegen Atembeschwerden sehr zufrieden. Ein sehr netter und kompetent wirkender Arzt und ein freundliches Team. Die Wartezeit sowie der Termin waren relativ kurz, ich wurde bestens und umfangreich beratenen und fühlte mich dort sofort sehr gut aufgehoben und in guten Händen. Werde ich definitiv bei Bedarf wieder aufsuchen & kann ich nur weiterempfehlen."
221373,221373,1.0,"Erstbesuch,  die Frau strahlt Ruhe und Gelassenheit aus, Terminvergabe sehr kurzfristig, Praxis angenehm eingerichtet, nimmt sich Zeit für Gespräch und Fragen, beantwortet auch Hintergrundfragen, erklärt umfangreich diverse Methoden, gibt ausführliche Ratschläge und Erklärungen zu alternativen ""Medikamenten"" auf pflanzlicher Basis. Bevorzugt meiner Meinung nach nicht ""chemischen Medikamente"". Hat auch keine Probleme den Lebenspartner vollständig in Gespräch u. Untersuchung einzubeziehen."
424958,424958,1.0,"Samstag in die Notfallsprechstunde, aufgrund akuter Blasenbildung an der Hand. Fr. Dr. Jakob versivercherte mir mehrfach, das es gut war gekommen zu sein, da es sich um ein Gürtelrose handelte. Sie nahm sich Zeit und klärte mich ausreichend auf."
268881,268881,1.0,"Herr Gnoth ist auf meine Angst so gut eingegangen, die Behandlung war top, das Team war ebenso top!"
383555,383555,1.0,"War bisher nur 3 Mal zur Behandlung in dieser Praxis, aber bin positiv überzeugt. Sehr zuverlässige Zahnärztin und ein freundliches Team. Gute und sanfte Behandlung. Man fühlt sich gut aufgehoben. Ich musste bisher noch nie lange warten. Allerdings wird mir jedes Mal ein Zahnbleaching angeboten, welches ich jedes Mal verneine."
381003,381003,1.0,"Hiermit versichere ich, dass ich von diesem Arzt behandelt wurde. Meine Bewertung entspricht meiner persönlichen Erfahrung.<br />
Ich stehe in keiner persönlichen oder geschäftlichen Beziehung zu Dr. Quellmann."
240480,240480,1.0,Bin seit vielen Jahren dort Patientin. Und immer sehr zufrieden mit der Behandlung dem Arzt und dem Team
54092,54092,1.0,"Ich war mit der Untersuchung und Behandlung bei Frau Dr. Franke sehr zufrieden. Das Personal war  freundlich und ich musste nicht lange warten.Die Untersuchungsgeräte, vor allem das Röntgen sind auf den neuesten Stand. Die Ärztin hat mir bei meiner langen Krankengeschichte gut zugehört und auch nachgefragt. Nach einer gründlichen Untersuchung hat sie mich ausführlich beraten und mich vom Sinn der neuen Behandlung voll überzeugt. Ich bin froh, dass ich dem Rat meiner Bekannten gefolgt bin und in diese Praxis gewechselt bin. Mein Vertrauen hat die Ärztin schon gewonnen."
96032,96032,1.0,"Mit sehr guten Kenntnissen in kürzester Zeit...<br />
Also wir empfehlen Sie mit Vertrauen weiter...<br />
Dankeschön?? An das ganze Team..."
232780,232780,1.0,Ich hatte eine prof. Zahnreinigung!! Mit dem Ergebnis sehr zufrieden!!
438434,438434,1.0,"Super nett und kompetente Beratung, so muss Arzt. Nimmt sich die Zeit, die Sie braucht, hinterfragt viel und prüft genau, hier ist man trotz GK keine zweite Klasse!"
58702,58702,1.0,"Ich hatte am 09.03.15 eine Knie OP mit Minuskuskorbhenkelriss und konnte nach einer Woche ohne<br />
Krücken wieder gehen. Die Diagnose Erklärungen, die OP Vorbereitung,  der OP Verlauf und die Nachsorge<br />
durch Herrn Dr. Ley incl.Praxisteam u. das OP Zentrum Marienhospital waren erstklassig.Ankunft im<br />
Krhs. um 07.30 Uhr gegen 11.00 Uhr lag ich Zuhause auf meinem Sofa.Ich hatte seit dem Eingriff keine<br />
Schmerzen. Nochmals meinen herzlichen Dank an Herrn Dr.Ley und seinem Team !"
196412,196412,1.0,"Toller Orthopäde, sehr freundlich - fachlich Top! Schnelle Diagnose! Würde zu keinem anderen mehr gehen"
413999,413999,1.0,Ich bin sehr zufrieden und kann meinen Zahnarzt gerne weiterempfehlen.
3444,3444,1.0,"Der Dr nimmt sich steht's immer zeit für den jeweiligen Patienten und lässt nicht lange auf sich warten. Er handelt immer zum Wohle. Leider bin ich von dem Praxisteam (Arzthelferinnen) nicht begeistert, da sie sehr sehr unfreundlich und patzig sind. Auch telefonisch kann man sie so gut wie nie erreichen. Das merkt man auch wenn man im Wartezimmer sitzt und das telefon als klingeln hört, ohne das die Helferin dran geht. Ansonsten ist die Praxis leicht für mich zu erreichen und ich hin sehr zufrieden mit dem Dr."
